est,conf.up,conf.low,trend,index,dummy0,isSig
-0.10664936756737062,0.5740669797877767,-0.787365714922518,2,summerSST,0,0
-0.21240312699670771,0.14027036170700544,-0.5650766157004208,2,avgOffTransspring,0,0
-0.0012005286132266008,0.4124934484815145,-0.4148945057079677,2,avgOffTranssummer,0,0
0.22322708144028727,0.48625657012862417,-0.03980240724804959,2,sprRelOffTrans,0,0
0.17275120330285137,0.9600475030037532,-0.6145450963980502,2,sumRelOffTrans,0,0
0.028653011642305742,0.6099713161653825,-0.5526652928807708,2,meanK,0,0
0.1862867581328363,0.5879475227351847,-0.2153740064695121,2,OC_LUSI_39N,0,0
0.08013438156320812,0.963988212259204,-0.8037194491327878,2,sardSpawnHab,0,0
-0.15588209819695423,0.1198774187722007,-0.43164161516610916,2,sardNurseHab,0,0
-0.19546965089301108,0.39893812452723354,-0.7898774263132556,2,springSST,0,0
-0.059536065322470556,0.07238527293495457,-0.1914574035798957,2,randTest,0,0
0.294106430615978,0.16828326411289332,0.41992959711906275,3,NCOPspring,0,1
0.2995672341232139,0.08028503872761995,0.5188494295188077,3,NCOPsummerlag1,0,1
-0.03368096397976601,0.1398353018176311,-0.20719722977716307,3,BEUTI_33N,0,0
0.13258421815603547,0.15078603146125766,0.1143824048508133,3,BEUTI_39N,0,1
-8.913379838098312e-4,0.05046318081656154,-0.052245856784181144,3,CUTI_33N,0,0
0.10872443460396089,0.0044473482820578045,0.21300152092586394,3,CUTI_39N,0,1
-0.33962616979538385,-0.3506692966039136,-0.3285830429868541,3,OC_LUSI_33N,0,1
0.24057557943462318,0.22098920697356772,0.2601619518956787,3,OC_STI_33N,0,1
-0.27711325480808446,-0.42861319161739747,-0.12561331799877143,3,RREAS_Myctophids,0,1
0.24919955639772534,0.06932465741428162,0.429074455381169,3,RREAS_YOYsardine,0,1
0.3284174718000199,0.2678795107970604,0.38895543280297934,3,age1SprSardmeanWAA,0,1
0.48261723319054617,0.27597990989971866,0.6892545564813738,3,meanSSBwt,0,1
0.04320932230060523,-0.0563272012235104,0.14274584582472083,3,ZM_NorCal,0,0
0.0474494257768934,-0.17220163280372214,0.2671004843575089,3,ZM_SoCal,0,0
-0.14904534250611381,-0.13449077709952978,-0.16359990791269788,3,sardRec,0,1
-0.00834255278792674,0.05518830870447408,-0.07187341428032754,3,anchBioSmrySeas1,0,0
0.12807202717919977,-0.10283802421897925,0.3589820785773787,3,summerSST,0,0
0.11499943354061917,0.24482306206365642,-0.014824194982417993,3,avgOffTransspring,0,0
0.3322492687739509,0.2815858769412939,0.3829126606066079,3,avgOffTranssummer,0,1
-0.06506929386436788,0.0963109737567634,-0.22644956148549922,3,sprRelOffTrans,0,0
-0.3435370730301752,-0.37585416891428813,-0.31121997714606225,3,sumRelOffTrans,0,1
0.19262509494038121,-0.10043425029681519,0.48568444017757767,3,meanK,0,0
-0.04801048902104335,-0.04503789040538442,-0.050983087636702284,3,OC_LUSI_39N,0,1
-0.5872404453728195,-0.6540451110212817,-0.5204357797243574,3,sardSpawnHab,0,1
-0.1493822141476488,-0.2650076224346821,-0.03375680586061551,3,sardNurseHab,0,1
-0.013209263087299278,-0.18265815538653718,0.15623962921193865,3,springSST,0,0
-0.07774831617472748,-0.13140436993839627,-0.024092262411058663,3,randTest,0,1
0.586151149289687,0.8356921728570716,0.3366101257223024,1,NCOPspring,0,1
0.5067602772468025,0.7105482858035983,0.3029722686900067,1,NCOPsummerlag1,0,1
0.11899907524846756,0.06203135387215239,0.17596679662478268,1,BEUTI_33N,0,1
0.4896668812526279,0.5431960890211208,0.436137673484135,1,BEUTI_39N,0,1
0.2981143230649177,0.26548135558501085,0.33074729054482443,1,CUTI_33N,0,1
0.5050451664068025,0.5680820255253834,0.4420083072882217,1,CUTI_39N,0,1
0.2614439366525989,0.05971317197378126,0.4631747013314166,1,OC_LUSI_33N,0,1
-0.21804148964151487,-0.3456417185940416,-0.09044126068898813,1,OC_STI_33N,0,1
-0.17016622866511616,-0.16488578256265976,-0.17544667476757253,1,RREAS_Myctophids,0,1
-0.3627986053170512,-0.46741485275560124,-0.2581823578785011,1,RREAS_YOYsardine,0,1
0.12469317561220229,0.09532639855793401,0.1540599526664706,1,age1SprSardmeanWAA,0,1
-0.08584782969813451,-0.20644875668370988,0.03475309728744089,1,meanSSBwt,0,0
0.686058301955952,0.6593958809260244,0.7127207229858797,1,ZM_NorCal,0,1
0.5763360193961008,0.584725754665554,0.5679462841266475,1,ZM_SoCal,0,1
-0.29940345219181475,-0.2785694650327541,-0.3202374393508755,1,sardRec,0,1
0.023243147374293553,-0.004964768548988696,0.051451063297575844,1,anchBioSmrySeas1,0,0
-0.5166355499442783,-0.5762273883840711,-0.4570437115044855,1,summerSST,0,1
-0.18321392855359342,-0.27495180053821544,-0.09147605656897151,1,avgOffTransspring,0,1
0.18896458612829684,0.13932448913319218,0.23860468312340155,1,avgOffTranssummer,0,1
0.14521046469349572,0.08341668453555112,0.20700424485144028,1,sprRelOffTrans,0,1
0.22623582422317048,0.04007143683390316,0.41240021161243784,1,sumRelOffTrans,0,1
-0.2433312055736003,-0.25180264891836834,-0.23485976222883231,1,meanK,0,1
0.38454686975475805,0.3196852967009334,0.4494084428085827,1,OC_LUSI_39N,0,1
-0.11265926791387448,-0.29562139911376745,0.07030286328601842,1,sardSpawnHab,0,0
-0.5877719115369092,-0.502001628325098,-0.6735421947487205,1,sardNurseHab,0,1
-0.7121584765238127,-0.7345337886933521,-0.6897831643542733,1,springSST,0,1
-0.16130360889172113,-0.19294823736975386,-0.1296589804136884,1,randTest,0,1
0.23005136409497134,0.32799069755682636,0.13211203063311633,2,NCOPspring,0,1
0.10407795498978098,0.34155730165169507,-0.13340139167213308,2,NCOPsummerlag1,0,0
0.24720368718479746,0.6062550780131687,-0.11184770364357383,2,BEUTI_33N,0,0
0.21977886751590733,0.5344850269941893,-0.09492729196237466,2,BEUTI_39N,0,0
0.1845315921021936,0.6334876709025309,-0.26442448669814367,2,CUTI_33N,0,0
0.1251094357576154,0.5057727989193981,-0.25555392740416716,2,CUTI_39N,0,0
0.17328190011187314,1.279966570996101,-0.9334027707723549,2,OC_LUSI_33N,0,0
-0.13283251727858617,0.6907235835987001,-0.9563886181558725,2,OC_STI_33N,0,0
-0.09638538495906321,0.46818075387235736,-0.6609515237904837,2,RREAS_Myctophids,0,0
-0.08440360077500347,0.9114539310488279,-1.080261132598835,2,RREAS_YOYsardine,0,0
-0.04220715135369664,0.8034404619254603,-0.8878547646328536,2,age1SprSardmeanWAA,0,0
-0.03334758115364052,1.2868604844758678,-1.3535556467831487,2,meanSSBwt,0,0
0.2193365509921094,0.9584361131571393,-0.5197630111729206,2,ZM_NorCal,0,0
0.07265102599474961,0.7257953896662344,-0.5804933376767349,2,ZM_SoCal,0,0
-0.21787991028863968,0.06766515369937195,-0.5034249742766512,2,sardRec,0,0
0.1769983584608354,0.5000261050682484,-0.1460293881465777,2,anchBioSmrySeas1,0,0
-0.08552800334205866,0.8332152015125277,-1.004271208196645,2,summerSST,0,0
-0.20447826431764865,0.31566409415424723,-0.7246206227895445,2,avgOffTransspring,0,0
0.01841342916341001,0.6412991390928381,-0.604472280766018,2,avgOffTranssummer,0,0
0.21925506297187128,0.6021709425129615,-0.16366081656921905,2,sprRelOffTrans,0,0
0.14508945424860034,1.2183994131748717,-0.928220504677671,2,sumRelOffTrans,0,0
0.04232661693659905,0.9751967099661094,-0.8905434760929112,2,meanK,0,0
0.18341934787823413,0.7994455169757626,-0.4326068212192942,2,OC_LUSI_39N,0,0
